plain_english_result,chain,chain_id,chunk,contract,chain_mint_number,chunk_mint_number,airdrop_type,asset_category,asset_category_id,asset_product_name,asset_upc,v4_asset_token_id,v6_asset_token_id,recipient_address,asset_source_owner_from_raw,worn_by_banny_v4_token_id,worn_by_banny_v6_token_id,worn_by_banny_product_name,outfitted_banny_recipient_address,notes
0x57700212B1cB7b67bD7DF3801DA43CA634513fE0 receives an Original Banny with no outfit.,Base,8453,4,AirdropV4BannysBase4,117,4,banny_body,Banny body,0,Original,4,4000000057,4000000057,0x57700212B1cB7b67bD7DF3801DA43CA634513fE0,0x57700212B1cB7b67bD7DF3801DA43CA634513fE0,4000000057,4000000057,Original,0x57700212B1cB7b67bD7DF3801DA43CA634513fE0,Body transferred naked.
0x57700212B1cB7b67bD7DF3801DA43CA634513fE0 receives an Original Banny with no outfit.,Base,8453,4,AirdropV4BannysBase4,118,5,banny_body,Banny body,0,Original,4,4000000058,4000000058,0x57700212B1cB7b67bD7DF3801DA43CA634513fE0,0x57700212B1cB7b67bD7DF3801DA43CA634513fE0,4000000058,4000000058,Original,0x57700212B1cB7b67bD7DF3801DA43CA634513fE0,Body transferred naked.
0x9342E2aC6dd4A907948E91E80D2734ecAC1D70eC receives an Original Banny with no outfit.,Base,8453,4,AirdropV4BannysBase4,119,6,banny_body,Banny body,0,Original,4,4000000059,4000000059,0x9342E2aC6dd4A907948E91E80D2734ecAC1D70eC,0x9342E2aC6dd4A907948E91E80D2734ecAC1D70eC,4000000059,4000000059,Original,0x9342E2aC6dd4A907948E91E80D2734ecAC1D70eC,Body transferred naked.
0x96D087aba8552A0e111D7fB4Feb2e7621213E244 receives an Original Banny with no outfit.,Base,8453,4,AirdropV4BannysBase4,120,7,banny_body,Banny body,0,Original,4,4000000060,4000000060,0x96D087aba8552A0e111D7fB4Feb2e7621213E244,0x96D087aba8552A0e111D7fB4Feb2e7621213E244,4000000060,4000000060,Original,0x96D087aba8552A0e111D7fB4Feb2e7621213E244,Body transferred naked.
0x96D087aba8552A0e111D7fB4Feb2e7621213E244 receives an Original Banny with no outfit.,Base,8453,4,AirdropV4BannysBase4,121,8,banny_body,Banny body,0,Original,4,4000000061,4000000061,0x96D087aba8552A0e111D7fB4Feb2e7621213E244,0x96D087aba8552A0e111D7fB4Feb2e7621213E244,4000000061,4000000061,Original,0x96D087aba8552A0e111D7fB4Feb2e7621213E244,Body transferred naked.
0x96D087aba8552A0e111D7fB4Feb2e7621213E244 receives an Original Banny with no outfit.,Base,8453,4,AirdropV4BannysBase4,122,9,banny_body,Banny body,0,Original,4,4000000062,4000000062,0x96D087aba8552A0e111D7fB4Feb2e7621213E244,0x96D087aba8552A0e111D7fB4Feb2e7621213E244,4000000062,4000000062,Original,0x96D087aba8552A0e111D7fB4Feb2e7621213E244,Body transferred naked.
0x96D087aba8552A0e111D7fB4Feb2e7621213E244 receives an Original Banny with no outfit.,Base,8453,4,AirdropV4BannysBase4,123,10,banny_body,Banny body,0,Original,4,4000000063,4000000063,0x96D087aba8552A0e111D7fB4Feb2e7621213E244,0x96D087aba8552A0e111D7fB4Feb2e7621213E244,4000000063,4000000063,Original,0x96D087aba8552A0e111D7fB4Feb2e7621213E244,Body transferred naked.
0x96D087aba8552A0e111D7fB4Feb2e7621213E244 receives an Original Banny with no outfit.,Base,8453,4,AirdropV4BannysBase4,124,11,banny_body,Banny body,0,Original,4,4000000064,4000000064,0x96D087aba8552A0e111D7fB4Feb2e7621213E244,0x96D087aba8552A0e111D7fB4Feb2e7621213E244,4000000064,4000000064,Original,0x96D087aba8552A0e111D7fB4Feb2e7621213E244,Body transferred naked.
0x2830e21792019CE670fBc548AacB004b08c7f71f receives an Original Banny with no outfit.,Base,8453,4,AirdropV4BannysBase4,125,12,banny_body,Banny body,0,Original,4,4000000065,4000000065,0x2830e21792019CE670fBc548AacB004b08c7f71f,0x2830e21792019CE670fBc548AacB004b08c7f71f,4000000065,4000000065,Original,0x2830e21792019CE670fBc548AacB004b08c7f71f,Body transferred naked.
0x2830e21792019CE670fBc548AacB004b08c7f71f receives an Original Banny with no outfit.,Base,8453,4,AirdropV4BannysBase4,126,13,banny_body,Banny body,0,Original,4,4000000066,4000000066,0x2830e21792019CE670fBc548AacB004b08c7f71f,0x2830e21792019CE670fBc548AacB004b08c7f71f,4000000066,4000000066,Original,0x2830e21792019CE670fBc548AacB004b08c7f71f,Body transferred naked.
0x2830e21792019CE670fBc548AacB004b08c7f71f receives an Original Banny with no outfit.,Base,8453,4,AirdropV4BannysBase4,127,14,banny_body,Banny body,0,Original,4,4000000067,4000000067,0x2830e21792019CE670fBc548AacB004b08c7f71f,0x2830e21792019CE670fBc548AacB004b08c7f71f,4000000067,4000000067,Original,0x2830e21792019CE670fBc548AacB004b08c7f71f,Body transferred naked.
0x2830e21792019CE670fBc548AacB004b08c7f71f receives an Original Banny with no outfit.,Base,8453,4,AirdropV4BannysBase4,128,15,banny_body,Banny body,0,Original,4,4000000068,4000000068,0x2830e21792019CE670fBc548AacB004b08c7f71f,0x2830e21792019CE670fBc548AacB004b08c7f71f,4000000068,4000000068,Original,0x2830e21792019CE670fBc548AacB004b08c7f71f,Body transferred naked.
0x2830e21792019CE670fBc548AacB004b08c7f71f receives an Original Banny with no outfit.,Base,8453,4,AirdropV4BannysBase4,129,16,banny_body,Banny body,0,Original,4,4000000069,4000000069,0x2830e21792019CE670fBc548AacB004b08c7f71f,0x2830e21792019CE670fBc548AacB004b08c7f71f,4000000069,4000000069,Original,0x2830e21792019CE670fBc548AacB004b08c7f71f,Body transferred naked.
0x46f3cC6a1c00A5cD8864d2B92f128196CAE07D15 receives an Original Banny with no outfit.,Base,8453,4,AirdropV4BannysBase4,130,17,banny_body,Banny body,0,Original,4,4000000070,4000000070,0x46f3cC6a1c00A5cD8864d2B92f128196CAE07D15,0x46f3cC6a1c00A5cD8864d2B92f128196CAE07D15,4000000070,4000000070,Original,0x46f3cC6a1c00A5cD8864d2B92f128196CAE07D15,Body transferred naked.
0x8e2B25dF2484000B9127b2D2F8E92079dcEE3E48 receives an Original Banny with no outfit.,Base,8453,4,AirdropV4BannysBase4,131,18,banny_body,Banny body,0,Original,4,4000000071,4000000071,0x8e2B25dF2484000B9127b2D2F8E92079dcEE3E48,0x8e2B25dF2484000B9127b2D2F8E92079dcEE3E48,4000000071,4000000071,Original,0x8e2B25dF2484000B9127b2D2F8E92079dcEE3E48,Body transferred naked.
0x817738DC393d682Ca5fBb268707b99F2aAe96baE receives an Original Banny with no outfit.,Base,8453,4,AirdropV4BannysBase4,132,19,banny_body,Banny body,0,Original,4,4000000072,4000000072,0x817738DC393d682Ca5fBb268707b99F2aAe96baE,0x817738DC393d682Ca5fBb268707b99F2aAe96baE,4000000072,4000000072,Original,0x817738DC393d682Ca5fBb268707b99F2aAe96baE,Body transferred naked.
"0x224aBa5D489675a7bD3CE07786FAda466b46FA0F receives an Original Banny wearing Astronaut Head, Flops, Jonny Utah Shirt, and Cheap Beer.",Base,8453,4,AirdropV4BannysBase4,133,20,outfitted_banny_body,Banny body,0,Original,4,4000000073,4000000073,0x224aBa5D489675a7bD3CE07786FAda466b46FA0F,0x224aBa5D489675a7bD3CE07786FAda466b46FA0F,4000000073,4000000073,Original,0x224aBa5D489675a7bD3CE07786FAda466b46FA0F,Body transferred after dressing.
0x29f4aE3c24681940E537f72830b4Fe4076bDF9fe receives an Original Banny with no outfit.,Base,8453,4,AirdropV4BannysBase4,134,21,banny_body,Banny body,0,Original,4,4000000074,4000000074,0x29f4aE3c24681940E537f72830b4Fe4076bDF9fe,0x29f4aE3c24681940E537f72830b4Fe4076bDF9fe,4000000074,4000000074,Original,0x29f4aE3c24681940E537f72830b4Fe4076bDF9fe,Body transferred naked.
0x29f4aE3c24681940E537f72830b4Fe4076bDF9fe receives an Original Banny with no outfit.,Base,8453,4,AirdropV4BannysBase4,135,22,banny_body,Banny body,0,Original,4,4000000075,4000000075,0x29f4aE3c24681940E537f72830b4Fe4076bDF9fe,0x29f4aE3c24681940E537f72830b4Fe4076bDF9fe,4000000075,4000000075,Original,0x29f4aE3c24681940E537f72830b4Fe4076bDF9fe,Body transferred naked.
"0x224aBa5D489675a7bD3CE07786FAda466b46FA0F receives an Original Banny wearing Astronaut Head, Flops, Jonny Utah Shirt, and Cheap Beer.",Base,8453,4,AirdropV4BannysBase4,136,23,worn_outfit,Head,4,Astronaut Head,10,10000000007,10000000005,0x224aBa5D489675a7bD3CE07786FAda466b46FA0F,0xa5F8911d4CFd60a6697479f078409434424fe666,4000000073,4000000073,Original,0x224aBa5D489675a7bD3CE07786FAda466b46FA0F,Outfit is worn by the Banny; the outfitted Banny is transferred to recipient.
"0x224aBa5D489675a7bD3CE07786FAda466b46FA0F receives an Original Banny wearing Astronaut Head, Flops, Jonny Utah Shirt, and Cheap Beer.",Base,8453,4,AirdropV4BannysBase4,137,24,worn_outfit,Legs,7,Flops,19,19000000006,19000000006,0x224aBa5D489675a7bD3CE07786FAda466b46FA0F,0xa5F8911d4CFd60a6697479f078409434424fe666,4000000073,4000000073,Original,0x224aBa5D489675a7bD3CE07786FAda466b46FA0F,Outfit is worn by the Banny; the outfitted Banny is transferred to recipient.
0xC5704f77f94087CC644d361A5A57295851d242aB receives an Original Banny wearing Jonny Utah Shirt.,Base,8453,4,AirdropV4BannysBase4,138,25,worn_outfit,Suit top,10,Jonny Utah Shirt,25,25000000005,25000000006,0xC5704f77f94087CC644d361A5A57295851d242aB,0xa5F8911d4CFd60a6697479f078409434424fe666,4000000054,4000000054,Original,0xC5704f77f94087CC644d361A5A57295851d242aB,Outfit is worn by the Banny; the outfitted Banny is transferred to recipient.
"0x224aBa5D489675a7bD3CE07786FAda466b46FA0F receives an Original Banny wearing Astronaut Head, Flops, Jonny Utah Shirt, and Cheap Beer.",Base,8453,4,AirdropV4BannysBase4,139,26,worn_outfit,Suit top,10,Jonny Utah Shirt,25,25000000006,25000000007,0x224aBa5D489675a7bD3CE07786FAda466b46FA0F,0xa5F8911d4CFd60a6697479f078409434424fe666,4000000073,4000000073,Original,0x224aBa5D489675a7bD3CE07786FAda466b46FA0F,Outfit is worn by the Banny; the outfitted Banny is transferred to recipient.
"0x224aBa5D489675a7bD3CE07786FAda466b46FA0F receives an Original Banny wearing Astronaut Head, Flops, Jonny Utah Shirt, and Cheap Beer.",Base,8453,4,AirdropV4BannysBase4,140,27,worn_outfit,Fist,12,Cheap Beer,43,43000000005,43000000004,0x224aBa5D489675a7bD3CE07786FAda466b46FA0F,0xa5F8911d4CFd60a6697479f078409434424fe666,4000000073,4000000073,Original,0x224aBa5D489675a7bD3CE07786FAda466b46FA0F,Outfit is worn by the Banny; the outfitted Banny is transferred to recipient.
0x29f4aE3c24681940E537f72830b4Fe4076bDF9fe receives an Original Banny with no outfit.,Base,8453,5,AirdropV4BannysBase5,141,1,banny_body,Banny body,0,Original,4,4000000076,4000000076,0x29f4aE3c24681940E537f72830b4Fe4076bDF9fe,0x29f4aE3c24681940E537f72830b4Fe4076bDF9fe,4000000076,4000000076,Original,0x29f4aE3c24681940E537f72830b4Fe4076bDF9fe,Body transferred naked.
0x29f4aE3c24681940E537f72830b4Fe4076bDF9fe receives an Original Banny with no outfit.,Base,8453,5,AirdropV4BannysBase5,142,2,banny_body,Banny body,0,Original,4,4000000077,4000000077,0x29f4aE3c24681940E537f72830b4Fe4076bDF9fe,0x29f4aE3c24681940E537f72830b4Fe4076bDF9fe,4000000077,4000000077,Original,0x29f4aE3c24681940E537f72830b4Fe4076bDF9fe,Body transferred naked.
0x29f4aE3c24681940E537f72830b4Fe4076bDF9fe receives an Original Banny with no outfit.,Base,8453,5,AirdropV4BannysBase5,143,3,banny_body,Banny body,0,Original,4,4000000078,4000000078,0x29f4aE3c24681940E537f72830b4Fe4076bDF9fe,0x29f4aE3c24681940E537f72830b4Fe4076bDF9fe,4000000078,4000000078,Original,0x29f4aE3c24681940E537f72830b4Fe4076bDF9fe,Body transferred naked.
"0x8b80755C441d355405CA7571443Bb9247B77Ec16 receives an Original Banny wearing Goat Jersey, Natty Dred, and Potion.",Base,8453,5,AirdropV4BannysBase5,144,4,outfitted_banny_body,Banny body,0,Original,4,4000000079,4000000079,0x8b80755C441d355405CA7571443Bb9247B77Ec16,0x8b80755C441d355405CA7571443Bb9247B77Ec16,4000000079,4000000079,Original,0x8b80755C441d355405CA7571443Bb9247B77Ec16,Body transferred after dressing.
"0x3c2736f995535b5a755F3CE2BEb754362820671e receives an Original Banny on Work Station background wearing Cyberpunk Glasses, Astronaut Suit, and Constitution.",Base,8453,5,AirdropV4BannysBase5,145,5,outfitted_banny_body,Banny body,0,Original,4,4000000080,4000000080,0x3c2736f995535b5a755F3CE2BEb754362820671e,0x3c2736f995535b5a755F3CE2BEb754362820671e,4000000080,4000000080,Original,0x3c2736f995535b5a755F3CE2BEb754362820671e,Body transferred after dressing.
"0x6877be9E00d0bc5886c28419901E8cC98C1c2739 receives an Original Banny wearing Flops, Jonny Utah Shirt, Farmer Hat, and Cheap Beer.",Base,8453,5,AirdropV4BannysBase5,146,6,outfitted_banny_body,Banny body,0,Original,4,4000000081,4000000081,0x6877be9E00d0bc5886c28419901E8cC98C1c2739,0x6877be9E00d0bc5886c28419901E8cC98C1c2739,4000000081,4000000081,Original,0x6877be9E00d0bc5886c28419901E8cC98C1c2739,Body transferred after dressing.
0x8DFBdEEC8c5d4970BB5F481C6ec7f73fa1C65be5 receives an Original Banny wearing Cheap Beer.,Base,8453,5,AirdropV4BannysBase5,147,7,outfitted_banny_body,Banny body,0,Original,4,4000000082,4000000082,0x8DFBdEEC8c5d4970BB5F481C6ec7f73fa1C65be5,0x8DFBdEEC8c5d4970BB5F481C6ec7f73fa1C65be5,4000000082,4000000082,Original,0x8DFBdEEC8c5d4970BB5F481C6ec7f73fa1C65be5,Body transferred after dressing.
0xaECD6D9172d602b93dBA3981991268b44af8096e receives an Original Banny with no outfit.,Base,8453,5,AirdropV4BannysBase5,148,8,banny_body,Banny body,0,Original,4,4000000083,4000000083,0xaECD6D9172d602b93dBA3981991268b44af8096e,0xaECD6D9172d602b93dBA3981991268b44af8096e,4000000083,4000000083,Original,0xaECD6D9172d602b93dBA3981991268b44af8096e,Body transferred naked.
0xFd37f4625CA5816157D55a5b3F7Dd8DD5F8a0C2F receives an Original Banny on Work Station background wearing Peach Hair and Catana.,Base,8453,5,AirdropV4BannysBase5,149,9,outfitted_banny_body,Banny body,0,Original,4,4000000084,4000000084,0xFd37f4625CA5816157D55a5b3F7Dd8DD5F8a0C2F,0xFd37f4625CA5816157D55a5b3F7Dd8DD5F8a0C2F,4000000084,4000000084,Original,0xFd37f4625CA5816157D55a5b3F7Dd8DD5F8a0C2F,Body transferred after dressing.
0x39a7B6fa1597BB6657Fe84e64E3B836c37d6F75d receives an Original Banny wearing Irie Shirt.,Base,8453,5,AirdropV4BannysBase5,150,10,outfitted_banny_body,Banny body,0,Original,4,4000000085,4000000085,0x39a7B6fa1597BB6657Fe84e64E3B836c37d6F75d,0x39a7B6fa1597BB6657Fe84e64E3B836c37d6F75d,4000000085,4000000085,Original,0x39a7B6fa1597BB6657Fe84e64E3B836c37d6F75d,Body transferred after dressing.
0x57a482EA32c7F75A9C0734206f5BD4f9BCb38e12 receives an Original Banny with no outfit.,Base,8453,5,AirdropV4BannysBase5,151,11,banny_body,Banny body,0,Original,4,4000000086,4000000086,0x57a482EA32c7F75A9C0734206f5BD4f9BCb38e12,0x57a482EA32c7F75A9C0734206f5BD4f9BCb38e12,4000000086,4000000086,Original,0x57a482EA32c7F75A9C0734206f5BD4f9BCb38e12,Body transferred naked.
0x57a482EA32c7F75A9C0734206f5BD4f9BCb38e12 receives an Original Banny with no outfit.,Base,8453,5,AirdropV4BannysBase5,152,12,banny_body,Banny body,0,Original,4,4000000087,4000000087,0x57a482EA32c7F75A9C0734206f5BD4f9BCb38e12,0x57a482EA32c7F75A9C0734206f5BD4f9BCb38e12,4000000087,4000000087,Original,0x57a482EA32c7F75A9C0734206f5BD4f9BCb38e12,Body transferred naked.
0x57a482EA32c7F75A9C0734206f5BD4f9BCb38e12 receives an Original Banny with no outfit.,Base,8453,5,AirdropV4BannysBase5,153,13,banny_body,Banny body,0,Original,4,4000000088,4000000088,0x57a482EA32c7F75A9C0734206f5BD4f9BCb38e12,0x57a482EA32c7F75A9C0734206f5BD4f9BCb38e12,4000000088,4000000088,Original,0x57a482EA32c7F75A9C0734206f5BD4f9BCb38e12,Body transferred naked.
0xDdB4938755C243a4f60a2f2f8f95dF4F894c58Cc receives an Original Banny with no outfit.,Base,8453,5,AirdropV4BannysBase5,154,14,banny_body,Banny body,0,Original,4,4000000089,4000000089,0xDdB4938755C243a4f60a2f2f8f95dF4F894c58Cc,0xDdB4938755C243a4f60a2f2f8f95dF4F894c58Cc,4000000089,4000000089,Original,0xDdB4938755C243a4f60a2f2f8f95dF4F894c58Cc,Body transferred naked.
0x34aA3F359A9D614239015126635CE7732c18fDF3 receives an Original Banny with no outfit.,Base,8453,5,AirdropV4BannysBase5,155,15,banny_body,Banny body,0,Original,4,4000000090,4000000090,0x34aA3F359A9D614239015126635CE7732c18fDF3,0x34aA3F359A9D614239015126635CE7732c18fDF3,4000000090,4000000090,Original,0x34aA3F359A9D614239015126635CE7732c18fDF3,Body transferred naked.
0x34aA3F359A9D614239015126635CE7732c18fDF3 receives an Original Banny with no outfit.,Base,8453,5,AirdropV4BannysBase5,156,16,banny_body,Banny body,0,Original,4,4000000091,4000000091,0x34aA3F359A9D614239015126635CE7732c18fDF3,0x34aA3F359A9D614239015126635CE7732c18fDF3,4000000091,4000000091,Original,0x34aA3F359A9D614239015126635CE7732c18fDF3,Body transferred naked.
0x34aA3F359A9D614239015126635CE7732c18fDF3 receives an Original Banny with no outfit.,Base,8453,5,AirdropV4BannysBase5,157,17,banny_body,Banny body,0,Original,4,4000000092,4000000092,0x34aA3F359A9D614239015126635CE7732c18fDF3,0x34aA3F359A9D614239015126635CE7732c18fDF3,4000000092,4000000092,Original,0x34aA3F359A9D614239015126635CE7732c18fDF3,Body transferred naked.
0xF6cC71878e23c05406B35946CD9d378E0f2f4f2F receives an Original Banny with no outfit.,Base,8453,5,AirdropV4BannysBase5,158,18,banny_body,Banny body,0,Original,4,4000000093,4000000093,0xF6cC71878e23c05406B35946CD9d378E0f2f4f2F,0xF6cC71878e23c05406B35946CD9d378E0f2f4f2F,4000000093,4000000093,Original,0xF6cC71878e23c05406B35946CD9d378E0f2f4f2F,Body transferred naked.
0xd2e44E40B5FB960A8A74dD7B9D6b7f14B805b50d receives an Original Banny with no outfit.,Base,8453,5,AirdropV4BannysBase5,159,19,banny_body,Banny body,0,Original,4,4000000094,4000000094,0xd2e44E40B5FB960A8A74dD7B9D6b7f14B805b50d,0xd2e44E40B5FB960A8A74dD7B9D6b7f14B805b50d,4000000094,4000000094,Original,0xd2e44E40B5FB960A8A74dD7B9D6b7f14B805b50d,Body transferred naked.
"0x3c2736f995535b5a755F3CE2BEb754362820671e receives an Original Banny on Work Station background wearing Cyberpunk Glasses, Astronaut Suit, and Constitution.",Base,8453,5,AirdropV4BannysBase5,160,20,worn_background,Background,1,Work Station,5,5000000001,5000000002,0x3c2736f995535b5a755F3CE2BEb754362820671e,0xa5F8911d4CFd60a6697479f078409434424fe666,4000000080,4000000080,Original,0x3c2736f995535b5a755F3CE2BEb754362820671e,Background is worn by the Banny; the outfitted Banny is transferred to recipient.
0xFd37f4625CA5816157D55a5b3F7Dd8DD5F8a0C2F receives an Original Banny on Work Station background wearing Peach Hair and Catana.,Base,8453,5,AirdropV4BannysBase5,161,21,worn_background,Background,1,Work Station,5,5000000003,5000000003,0xFd37f4625CA5816157D55a5b3F7Dd8DD5F8a0C2F,0xa5F8911d4CFd60a6697479f078409434424fe666,4000000084,4000000084,Original,0xFd37f4625CA5816157D55a5b3F7Dd8DD5F8a0C2F,Background is worn by the Banny; the outfitted Banny is transferred to recipient.
"0x3c2736f995535b5a755F3CE2BEb754362820671e receives an Original Banny on Work Station background wearing Cyberpunk Glasses, Astronaut Suit, and Constitution.",Base,8453,5,AirdropV4BannysBase5,162,22,worn_outfit,Glasses,5,Cyberpunk Glasses,13,13000000001,13000000001,0x3c2736f995535b5a755F3CE2BEb754362820671e,0xa5F8911d4CFd60a6697479f078409434424fe666,4000000080,4000000080,Original,0x3c2736f995535b5a755F3CE2BEb754362820671e,Outfit is worn by the Banny; the outfitted Banny is transferred to recipient.
"0x6877be9E00d0bc5886c28419901E8cC98C1c2739 receives an Original Banny wearing Flops, Jonny Utah Shirt, Farmer Hat, and Cheap Beer.",Base,8453,5,AirdropV4BannysBase5,163,23,worn_outfit,Legs,7,Flops,19,19000000008,19000000007,0x6877be9E00d0bc5886c28419901E8cC98C1c2739,0xa5F8911d4CFd60a6697479f078409434424fe666,4000000081,4000000081,Original,0x6877be9E00d0bc5886c28419901E8cC98C1c2739,Outfit is worn by the Banny; the outfitted Banny is transferred to recipient.
"0x3c2736f995535b5a755F3CE2BEb754362820671e receives an Original Banny on Work Station background wearing Cyberpunk Glasses, Astronaut Suit, and Constitution.",Base,8453,5,AirdropV4BannysBase5,164,24,worn_outfit,Suit,8,Astronaut Suit,20,20000000001,20000000001,0x3c2736f995535b5a755F3CE2BEb754362820671e,0xa5F8911d4CFd60a6697479f078409434424fe666,4000000080,4000000080,Original,0x3c2736f995535b5a755F3CE2BEb754362820671e,Outfit is worn by the Banny; the outfitted Banny is transferred to recipient.
"0x6877be9E00d0bc5886c28419901E8cC98C1c2739 receives an Original Banny wearing Flops, Jonny Utah Shirt, Farmer Hat, and Cheap Beer.",Base,8453,5,AirdropV4BannysBase5,165,25,worn_outfit,Suit top,10,Jonny Utah Shirt,25,25000000007,25000000008,0x6877be9E00d0bc5886c28419901E8cC98C1c2739,0xa5F8911d4CFd60a6697479f078409434424fe666,4000000081,4000000081,Original,0x6877be9E00d0bc5886c28419901E8cC98C1c2739,Outfit is worn by the Banny; the outfitted Banny is transferred to recipient.
"0x8b80755C441d355405CA7571443Bb9247B77Ec16 receives an Original Banny wearing Goat Jersey, Natty Dred, and Potion.",Base,8453,5,AirdropV4BannysBase5,166,26,worn_outfit,Suit top,10,Goat Jersey,27,27000000001,27000000001,0x8b80755C441d355405CA7571443Bb9247B77Ec16,0xa5F8911d4CFd60a6697479f078409434424fe666,4000000079,4000000079,Original,0x8b80755C441d355405CA7571443Bb9247B77Ec16,Outfit is worn by the Banny; the outfitted Banny is transferred to recipient.
0x39a7B6fa1597BB6657Fe84e64E3B836c37d6F75d receives an Original Banny wearing Irie Shirt.,Base,8453,5,AirdropV4BannysBase5,167,27,worn_outfit,Suit top,10,Irie Shirt,28,28000000008,28000000006,0x39a7B6fa1597BB6657Fe84e64E3B836c37d6F75d,0xa5F8911d4CFd60a6697479f078409434424fe666,4000000085,4000000085,Original,0x39a7B6fa1597BB6657Fe84e64E3B836c37d6F75d,Outfit is worn by the Banny; the outfitted Banny is transferred to recipient.
"0x6877be9E00d0bc5886c28419901E8cC98C1c2739 receives an Original Banny wearing Flops, Jonny Utah Shirt, Farmer Hat, and Cheap Beer.",Base,8453,5,AirdropV4BannysBase5,168,28,worn_outfit,Head top,11,Farmer Hat,35,35000000002,35000000001,0x6877be9E00d0bc5886c28419901E8cC98C1c2739,0xa5F8911d4CFd60a6697479f078409434424fe666,4000000081,4000000081,Original,0x6877be9E00d0bc5886c28419901E8cC98C1c2739,Outfit is worn by the Banny; the outfitted Banny is transferred to recipient.
"0x8b80755C441d355405CA7571443Bb9247B77Ec16 receives an Original Banny wearing Goat Jersey, Natty Dred, and Potion.",Base,8453,5,AirdropV4BannysBase5,169,29,worn_outfit,Head top,11,Natty Dred,38,38000000002,38000000002,0x8b80755C441d355405CA7571443Bb9247B77Ec16,0xa5F8911d4CFd60a6697479f078409434424fe666,4000000079,4000000079,Original,0x8b80755C441d355405CA7571443Bb9247B77Ec16,Outfit is worn by the Banny; the outfitted Banny is transferred to recipient.
0xFd37f4625CA5816157D55a5b3F7Dd8DD5F8a0C2F receives an Original Banny on Work Station background wearing Peach Hair and Catana.,Base,8453,5,AirdropV4BannysBase5,170,30,worn_outfit,Head top,11,Peach Hair,39,39000000001,39000000001,0xFd37f4625CA5816157D55a5b3F7Dd8DD5F8a0C2F,0xa5F8911d4CFd60a6697479f078409434424fe666,4000000084,4000000084,Original,0xFd37f4625CA5816157D55a5b3F7Dd8DD5F8a0C2F,Outfit is worn by the Banny; the outfitted Banny is transferred to recipient.
0xFd37f4625CA5816157D55a5b3F7Dd8DD5F8a0C2F receives an Original Banny on Work Station background wearing Peach Hair and Catana.,Base,8453,5,AirdropV4BannysBase5,171,31,worn_outfit,Fist,12,Catana,41,41000000001,41000000001,0xFd37f4625CA5816157D55a5b3F7Dd8DD5F8a0C2F,0xa5F8911d4CFd60a6697479f078409434424fe666,4000000084,4000000084,Original,0xFd37f4625CA5816157D55a5b3F7Dd8DD5F8a0C2F,Outfit is worn by the Banny; the outfitted Banny is transferred to recipient.
"0x6877be9E00d0bc5886c28419901E8cC98C1c2739 receives an Original Banny wearing Flops, Jonny Utah Shirt, Farmer Hat, and Cheap Beer.",Base,8453,5,AirdropV4BannysBase5,172,32,worn_outfit,Fist,12,Cheap Beer,43,43000000006,43000000005,0x6877be9E00d0bc5886c28419901E8cC98C1c2739,0xa5F8911d4CFd60a6697479f078409434424fe666,4000000081,4000000081,Original,0x6877be9E00d0bc5886c28419901E8cC98C1c2739,Outfit is worn by the Banny; the outfitted Banny is transferred to recipient.
0x8DFBdEEC8c5d4970BB5F481C6ec7f73fa1C65be5 receives an Original Banny wearing Cheap Beer.,Base,8453,5,AirdropV4BannysBase5,173,33,worn_outfit,Fist,12,Cheap Beer,43,43000000007,43000000006,0x8DFBdEEC8c5d4970BB5F481C6ec7f73fa1C65be5,0xa5F8911d4CFd60a6697479f078409434424fe666,4000000082,4000000082,Original,0x8DFBdEEC8c5d4970BB5F481C6ec7f73fa1C65be5,Outfit is worn by the Banny; the outfitted Banny is transferred to recipient.
"0x3c2736f995535b5a755F3CE2BEb754362820671e receives an Original Banny on Work Station background wearing Cyberpunk Glasses, Astronaut Suit, and Constitution.",Base,8453,5,AirdropV4BannysBase5,174,34,worn_outfit,Fist,12,Constitution,44,44000000004,44000000003,0x3c2736f995535b5a755F3CE2BEb754362820671e,0xa5F8911d4CFd60a6697479f078409434424fe666,4000000080,4000000080,Original,0x3c2736f995535b5a755F3CE2BEb754362820671e,Outfit is worn by the Banny; the outfitted Banny is transferred to recipient.
"0x8b80755C441d355405CA7571443Bb9247B77Ec16 receives an Original Banny wearing Goat Jersey, Natty Dred, and Potion.",Base,8453,5,AirdropV4BannysBase5,175,35,worn_outfit,Fist,12,Potion,48,48000000001,48000000001,0x8b80755C441d355405CA7571443Bb9247B77Ec16,0xa5F8911d4CFd60a6697479f078409434424fe666,4000000079,4000000079,Original,0x8b80755C441d355405CA7571443Bb9247B77Ec16,Outfit is worn by the Banny; the outfitted Banny is transferred to recipient.
0x8b80755C441d355405CA7571443Bb9247B77Ec16 receives a Work Station Background asset.,Base,8453,6,AirdropV4BannysBase6,176,1,standalone_asset,Background,1,Work Station,5,5000000002,5000000004,0x8b80755C441d355405CA7571443Bb9247B77Ec16,0x8b80755C441d355405CA7571443Bb9247B77Ec16,,,,,Asset is not worn by a Banny and is transferred directly.
0xf7253A0E87E39d2cD6365919D4a3D56D431D0041 receives a Work Station Background asset.,Base,8453,6,AirdropV4BannysBase6,177,2,standalone_asset,Background,1,Work Station,5,5000000005,5000000005,0xf7253A0E87E39d2cD6365919D4a3D56D431D0041,0xf7253A0E87E39d2cD6365919D4a3D56D431D0041,,,,,Asset is not worn by a Banny and is transferred directly.
